2.109940203310532063e-32	2.284353652011359088e+02	2.389559309985081907e+25	1.672572131042958077e+01	2.952883032503579486e+01	3.232459976241548105e+01	5.304098232279432779e+00	6.308099654202174555e+00	4.601359823050279957e+23	1.593491976674745736e+00	4.649953971522132577e-28	1.480483047699397085e-07	5.439540716454061009e-01	8.990690014918100176e+22	2.493122828374778610e-01	1.410893506743513726e+01	2.936401769497202210e+22	5.983175218598042545e-26	3.148250336197215039e-04	1.480483047707175494e-07	3.652241229082410158e-28	2.961066145894352200e-03	2.330001999999999498e+02	5.102953479378053991e-01	1.192709178441530239e+23	3.000000000000000000e+02	3.500000000000000000e+02	3.480000000000000000e+04
3.015493161338264114e-32	3.264762103167778378e+02	2.389559309985081907e+25	2.390413631197446520e+01	4.220213718272767522e+01	4.619780663623596695e+01	7.580533287819914534e+00	9.015436237691019983e+00	4.601359823050279957e+23	2.277393525546697717e+00	9.497844501143665500e-28	2.115882951948147587e-07	7.774105543631918414e-01	8.990690014918100176e+22	3.563131707497963485e-01	2.016426680853885145e+01	2.936401769497202210e+22	1.222103878820512956e-25	4.499429578188086920e-04	2.115882951964035278e-07	7.459948955824936126e-28	4.231908894481844000e-03	3.330001999999999498e+02	7.293060388890600931e-01	1.192709178441530239e+23	3.000000000000000000e+02	3.500000000000000000e+02	3.480000000000000000e+04
1.207102274161558626e-31	1.306884661473196957e+03	2.389559309985081907e+25	9.568828632742329887e+01	1.689352057596464647e+02	1.849298753744408259e+02	3.034488384322472498e+01	3.608880207257946893e+01	4.601359823050279957e+23	9.116409014266217525e+00	2.378453525793573273e-26	8.469881994435654997e-07	3.111975381541049135e+00	8.990690014918100176e+22	1.426322049872981168e+00	8.071758421957599694e+01	2.936401769497202210e+22	3.060396786993769420e-24	1.801122199809680356e-03	8.469881994833508490e-07	1.868123014025487791e-26	1.694033638035676026e-02	1.333000199999999950e+03	2.919412948401607366e+00	1.192709178441530239e+23	3.000000000000000000e+02	3.500000000000000000e+02	3.480000000000000000e+04
2.112655232189290896e-31	2.287293112629616189e+03	2.389559309985081907e+25	1.674724363428721290e+02	2.956682743365652755e+02	3.236619441126456991e+02	5.310923439862953899e+01	6.316216790746791787e+01	4.601359823050279957e+23	1.595542450298573556e+01	6.374962918785218163e-26	1.482388103692316373e-06	5.446540208718905873e+00	8.990690014918100176e+22	2.496330928996165710e+00	1.412709016306131389e+02	2.936401769497202210e+22	8.202773702439782584e-24	3.152301441800552020e-03	1.482388103798953374e-06	5.007125349724141080e-26	2.964876386623167132e-02	2.333000199999999950e+03	5.109519857914154528e+00	1.192709178441530239e+23	3.000000000000000000e+02	3.500000000000000000e+02	3.480000000000000000e+04
1.116818481246661359e-30	1.209137762419381033e+04	2.389559309985081907e+25	8.853139364973604870e+02	1.562998960105753213e+03	1.710982631494694488e+03	2.807527399526776435e+02	3.338958262563523931e+02	4.601359823050279957e+23	8.434557939018091588e+01	2.176434880696524707e-24	7.836387146179847764e-06	2.879218848049748303e+01	8.990690014918100176e+22	1.319641972022801291e+01	7.468040757409845583e+02	2.936401769497202210e+22	2.800455944903293417e-22	1.666409386170926779e-02	7.836387149820456358e-06	1.709450298298521643e-24	1.567330387249808166e-01	1.233300020000000040e+04	2.701058895303962970e+01	1.192709178441530239e+23	3.000000000000000000e+02	3.500000000000000000e+02	3.480000000000000000e+04
2.022371439274393585e-30	2.189546213575800357e+04	2.389559309985081907e+25	1.603155436651848959e+03	2.830329645874940979e+03	3.098303318876743106e+03	5.083962455067257906e+02	6.046294846052369394e+02	4.601359823050279957e+23	1.527357342773760820e+02	6.002154444414705164e-24	1.419038618866740097e-05	5.213783675227605841e+01	8.990690014918100176e+22	2.389650851145986010e+01	1.352337249851355864e+03	2.936401769497202210e+22	7.723074669116484870e-22	3.017588628161798486e-02	1.419038619870744173e-05	4.714308154331217363e-24	2.838173135837299688e-01	2.233300020000000222e+04	4.891165804816510843e+01	1.192709178441530239e+23	3.000000000000000000e+02	3.500000000000000000e+02	3.480000000000000000e+04
1.107790101955171655e-29	1.199363072513999359e+05	2.389559309985081907e+25	8.781570438196733448e+03	1.550363650356682228e+04	1.697151019269723110e+04	2.784831301047207035e+03	3.311966068094081493e+03	4.601359823050279957e+23	8.366372831493279136e+02	2.155627813025473304e-22	7.773037661354513528e-05	2.855943194700618051e+02	8.990690014918100176e+22	1.308973964237783321e+02	7.407668990955070512e+03	2.936401769497202210e+22	2.773683135446778249e-20	1.652938104807051556e-01	7.773037697412543462e-05	1.693107678377996749e-22	1.554660062171221435e+00	1.223330002000000095e+05	2.679223489994198530e+02	1.192709178441530239e+23	3.000000000000000000e+02	3.500000000000000568e+02	3.480000000000000000e+04
2.013343059982904056e-29	2.179771523670418537e+05	2.389559309985081907e+25	1.595998543974161657e+04	2.817694336125870177e+04	3.084471706651771819e+04	5.061266356587688279e+03	6.019302651582926046e+03	4.601359823050279957e+23	1.520538832021279632e+03	5.964268393816307689e-22	1.412703670384250244e-04	5.190508021878475802e+02	8.990690014918100176e+22	2.378982843360968218e+02	1.346300073205878653e+04	2.936401769497202210e+22	7.674326040536684662e-20	3.004117346797923194e-01	1.412703680360915463e-04	4.684551086444096255e-22	2.825502810758712791e+00	2.223330002000000095e+05	4.869330399506745835e+02	1.192709178441530239e+23	3.000000000000000000e+02	3.500000000000001137e+02	3.480000000000000000e+04
1.106887264026022526e-28	1.198385603523461148e+06	2.389559309985081907e+25	8.774413545519046602e+04	1.549100119381775148e+05	1.695767858047226036e+05	2.782561691199250345e+04	3.309266848647135339e+04	4.601359823050279957e+23	8.359554320740797266e+03	1.297023898121999872e-20	7.766702712873332307e-04	2.853615629365704990e+03	8.990690014918100176e+22	1.307907163459281492e+03	7.401631814309593756e+04	2.936401769497202210e+22	1.668902809081503727e-18	1.651590976670664013e+00	7.766702929831597896e-04	1.018729257286757819e-20	1.553393029663362768e+01	1.222333000200000126e+06	2.677039949463222001e+03	1.192709178441530239e+23	3.000000000000000000e+02	3.500000000000008527e+02	3.480000000000000000e+04
2.012440222053754647e-28	2.178794054679880384e+06	2.389559309985081907e+25	1.595282854706392973e+05	2.816430805150963133e+05	3.083088545429274673e+05	5.058996746739732043e+04	6.016603432135975163e+04	4.601359823050279957e+23	1.519856980946031581e+04	4.247439424515342815e-20	1.412070175536460012e-03	5.188180456543562286e+03	8.990690014918100176e+22	2.377916042582466162e+03	1.345696355541330995e+05	2.936401769497202210e+22	5.465252874091931931e-18	3.002770218661535928e+00	1.412070246585041960e-03	3.336091814940487904e-20	2.824235778250854167e+01	2.222333000199999660e+06	4.867146858975769646e+03	1.192709178441530239e+23	3.000000000000000000e+02	3.500000000000015916e+02	3.480000000000000000e+04
2.917993180081486768e-28	3.159202505836299621e+06	2.389559309985081907e+25	2.313124354860881285e+05	4.083761490920151118e+05	4.470409232811323600e+05	7.335431802280213742e+04	8.723940015624812804e+04	4.601359823050279957e+23	2.203758529817983435e+04	8.910889263118189424e-20	2.047470079785805152e-03	7.522745283721419582e+03	8.990690014918100176e+22	3.447924921705650831e+03	1.951229529651702615e+05	2.936401769497202210e+22	1.146579345543665001e-17	4.353949460652407843e+00	2.047470228841738113e-03	6.998933183825629440e-20	4.095078526838345567e+01	3.222333000199999660e+06	7.057253768488317291e+03	1.192709178441530239e+23	3.000000000000000000e+02	3.500000000000023306e+02	3.480000000000000000e+04
1.197352276035880887e-27	1.296328701740048453e+07	2.389559309985081907e+25	9.491539356405765284e+05	1.675706834861203097e+06	1.834361610663186060e+06	3.009978235768502927e+05	3.579730585051301168e+05	4.601359823050279957e+23	9.042774018537488882e+04	1.497622748206688528e-18	8.401469122291269076e-03	3.086839355549999163e+04	8.990690014918100176e+22	1.414801371293749798e+04	8.006561270755417645e+05	2.936401769497202210e+22	1.927016776672691534e-16	1.786574188056112433e+01	8.401471627423461042e-03	1.176286814904042667e-18	1.680350601271325672e+02	1.322233300019999035e+07	2.895832286361379738e+04	1.192709178441530239e+23	3.000000000000000000e+02	3.500000000000094929e+02	3.479999999999998545e+04
2.102905234063613277e-27	2.276737152896465734e+07	2.389559309985081907e+25	1.666995435795064783e+06	2.943037520630391315e+06	3.221682298045234755e+06	5.286413291308984626e+05	6.287067168540091952e+05	4.601359823050279957e+23	1.588178950725698087e+05	4.619170915991678027e-18	1.475546816481856927e-02	5.421404182727856096e+04	8.990690014918100176e+22	2.484810250416934286e+04	1.406189301185913151e+06	2.936401769497202210e+22	5.943566135125279954e-16	3.137753430046983993e+01	1.475547589148656913e-02	3.628063109201222719e-18	2.951193349858816646e+02	2.322233300019996613e+07	5.085939195873928838e+04	1.192709178441530239e+23	3.000000000000000000e+02	3.500000000000166551e+02	3.479999999999997090e+04
3.008458192091345488e-27	3.257145604052881896e+07	2.389559309985081907e+25	2.384836935949551407e+06	4.210368206399574876e+06	4.609002985427279025e+06	7.562848346849457594e+05	8.994403752028853633e+05	4.601359823050279957e+23	2.272080499597646995e+05	9.453753395986132095e-18	2.110946720736770615e-02	7.755969009905713028e+04	8.990690014918100176e+22	3.554819129540119320e+04	2.011722475296284538e+06	2.936401769497202210e+22	1.216430600991210845e-15	4.488932672037854843e+01	2.110948302103106411e-02	7.425318214729781667e-18	4.222036098446307051e+02	3.322233300019992888e+07	7.276046105386476847e+04	1.192709178441530239e+23	3.000000000000000000e+02	3.500000000000238174e+02	3.479999999999995634e+04
1.206398777236866795e-26	1.306123011561699212e+08	2.389559309985081907e+25	9.563251937494382262e+06	1.688367506409136578e+07	1.848220985924766958e+07	3.032719890225402545e+06	3.606776958691479638e+06	4.601359823050279957e+23	9.111095988317095907e+05	1.520164653674454425e-16	8.464945763406017676e-02	3.110161728168428526e+05	8.990690014918100176e+22	1.425490792077197111e+05	8.067054216399998404e+06	2.936401769497202210e+22	1.956021831561563974e-14	1.800072509194656618e+02	8.464971191795228611e-02	1.193992038877365172e-16	1.693046358432119177e+03	1.332223330001988709e+08	2.917711520051198313e+05	1.192709178441530239e+23	3.000000000000000000e+02	3.500000000000954401e+02	3.479999999999983265e+04
2.111951735264599077e-26	2.286531462718100548e+08	2.389559309985081907e+25	1.674166693903914094e+07	2.955698192178311199e+07	3.235541673306786269e+07	5.309154945765843615e+06	6.314113542179769836e+06	4.601359823050279957e+23	1.595011147703646217e+06	4.658826085598300045e-16	1.481894480629364907e-01	5.444726555346285459e+05	8.990690014918100176e+22	2.495499671200383455e+05	1.412238595750370994e+07	2.936401769497202210e+22	5.994591119357982441e-14	3.151251751185527610e+02	1.481902273630122113e-01	3.659209706838637759e-16	2.963889107019603216e+03	2.332223330001965761e+08	5.107818429563752143e+05	1.192709178441530239e+23	3.000000000000000000e+02	3.500000000001670628e+02	3.479999999999970896e+04
3.017504693292331647e-26	3.266939913874492645e+08	2.389559309985081907e+25	2.392008194058384374e+07	4.223028877947477251e+07	4.622862360688785464e+07	7.585590001306260005e+06	9.021450125667762011e+06	4.601359823050279957e+23	2.278912696575575508e+06	9.510521829731210473e-16	2.117294384939966689e-01	7.779291382524142973e+05	8.990690014918100176e+22	3.565508550323570380e+05	2.017771769860742241e+07	2.936401769497202210e+22	1.223735092348814091e-13	4.502430993176398033e+02	2.117310293562108259e-01	7.469906186030957806e-16	4.234731855607083162e+03	3.332223330001929998e+08	7.297925339076308301e+05	1.192709178441530239e+23	3.000000000000000000e+02	3.500000000002386855e+02	3.479999999999958527e+04
1.207303427356965562e-25	1.307102442543787956e+09	2.389559309985081907e+25	9.570423195602741838e+07	1.689633573563851118e+08	1.849606923450784683e+08	3.034994055670937896e+07	3.609481596053114533e+07	4.601359823050279957e+23	9.117928185294479132e+06	1.522443664425011745e-14	8.471293429247086504e-01	3.112493965430269949e+06	8.990690014918093465e+22	1.426559734155547805e+06	8.073103510964441299e+07	2.936401769497202210e+22	1.958954273630734865e-12	1.801422341308505565e+03	8.471548094358242187e-01	1.195782055956146415e-14	1.694315934148164524e+04	1.333222333000088692e+09	2.919899443420203403e+06	1.192709178441530071e+23	3.000000000000001705e+02	3.500000000009550831e+02	3.479999999999834836e+04
2.112856385384697614e-25	2.287510893700030327e+09	2.389559309985081907e+25	1.674883819714646041e+08	2.956964259332856536e+08	3.236927610832523108e+08	5.311429111211054027e+07	6.316818179536440969e+07	4.601359823050279957e+23	1.595694367401265725e+07	4.662816422759677311e-14	1.482529247573803222e+00	5.447058792608123273e+06	8.990690014918086754e+22	2.496568613278745208e+06	1.412843525206812024e+08	2.936401769497202210e+22	5.999725554357711240e-12	3.152601583299363483e+03	1.482607244329305463e+00	3.662343861281312573e-14	2.965158682735577167e+04	2.333222332999859810e+09	5.110006352932803333e+06	1.192709178441529903e+23	3.000000000000003411e+02	3.500000000016714807e+02	3.479999999999711144e+04
3.018409343412430126e-25	3.267919344856176376e+09	2.389559309985081907e+25	2.392725319868956208e+08	4.224294945101767778e+08	4.624248298214092851e+08	7.587864166750967503e+07	9.024154763016760349e+07	4.601359823050279957e+23	2.279595916273010895e+07	9.516223493299400645e-14	2.117929152441280216e+00	7.781623619785973802e+06	8.990690014918080043e+22	3.566577492401949130e+06	2.018376699317177832e+08	2.936401769497202210e+22	1.224468735141342961e-11	4.503780825290213215e+03	2.118088334036654530e+00	7.474384477834240527e-14	4.236001431322946155e+04	3.333222332999505997e+09	7.300113262445433065e+06	1.192709178441529735e+23	3.000000000000005116e+02	3.500000000023878783e+02	3.479999999999587453e+04
1.207393892368975341e-24	1.307200385641235352e+10	2.389559309985080618e+25	9.571140321408560276e+08	1.689760180278539419e+09	1.849745517202035427e+09	3.035221472213909626e+08	3.609752059765444398e+08	4.601359823050278615e+23	9.118611404986448586e+07	1.522671813693981950e-12	8.471928213127094764e+00	3.112727189156432822e+07	8.990690014918006224e+22	1.426666628363434970e+07	8.073708440420718193e+08	2.936401769497200532e+22	1.959247837193315979e-10	1.801557324519826943e+04	8.474475245872870488e+00	1.195961252604172979e-12	1.694442891719425679e+05	1.333322233298912811e+10	2.920118235757328197e+07	1.192709178441528561e+23	3.000000000000019895e+02	3.500000000095516839e+02	3.479999999998353451e+04
2.112946850396707669e-24	2.287608836795892334e+10	2.389559309985079330e+25	1.674955532294181347e+09	2.957090866045910835e+09	3.237066204580942154e+09	5.311656527750697732e+08	6.317088643199119568e+08	4.601359823050277273e+23	1.595762689369260073e+08	4.663215704639056610e-12	1.482592729565117295e+01	5.447292016334240139e+07	8.990690014917932404e+22	2.496675507486741245e+07	1.412904018152404308e+09	2.936401769497198854e+22	6.000239317175061186e-10	3.152736566510552802e+04	1.483372763909583725e+01	3.662657471640556416e-12	2.965285640306124114e+05	2.333322233296630859e+10	5.110225145270395279e+07	1.192709178441527386e+23	3.000000000000034674e+02	3.500000000167154894e+02	3.479999999997119448e+04
3.018499808424439997e-24	3.268017287949588776e+10	2.389559309985078041e+25	2.392797032446872711e+09	4.224421551812292099e+09	4.624386891958134651e+09	7.588091583285452127e+08	9.024425226602706909e+08	4.601359823050275931e+23	2.279664238239148855e+08	9.516793907749154512e-12	2.117992640001351035e+01	7.781856843512018025e+07	8.990690014917858584e+22	3.566684386610113084e+07	2.018437192262715101e+09	2.936401769497197176e+22	1.224542131343557384e-09	4.503915808501199353e+04	2.119584551370552461e+01	7.474832501871850552e-12	4.236128388892390067e+05	3.333322233293105316e+10	7.300332054783745110e+07	1.192709178441526212e+23	3.000000000000049454e+02	3.500000000238792950e+02	3.479999999995885446e+04
1.207402938870176401e-23	1.307210179943372498e+11	2.389559309985063868e+25	9.571212033938785553e+09	1.689772840942151260e+10	1.849759376563554001e+10	3.035244213852175713e+09	3.609779105898364544e+09	4.601359823050260496e+23	9.118679726898014545e+08	1.522694631021595859e-10	8.471991864474117051e+01	3.112750511528820992e+08	8.990690014917122064e+22	1.426677317784743607e+08	8.073768933364631653e+09	2.936401769497179980e+22	1.959277196641748515e-08	1.801570822840328328e+05	8.497462573606229341e+01	1.195979174151723785e-10	1.694455587473124731e+06	1.333332223318942719e+11	2.920140114993280172e+08	1.192709178441514804e+23	3.000000000000194973e+02	3.500000000955172936e+02	3.479999999983546149e+04
2.112955896897908730e-23	2.287618631082181091e+11	2.389559309985049694e+25	1.674962703536709404e+10	2.957103526693146515e+10	3.237080063914111328e+10	5.311679269355575562e+09	6.317115688835559845e+09	4.601359823050245061e+23	1.595769521548410892e+09	4.663255634921020359e-10	1.482599130732947970e+02	5.447315338706152439e+08	8.990690014916385545e+22	2.496686196909131408e+08	1.412910067446438408e+10	2.936401769497162783e+22	6.000290696166155983e-08	3.152750064829741023e+05	1.490399540970558405e+02	3.662688834307547955e-10	2.965298336052682251e+06	2.333332223296134949e+11	5.110247024511013627e+08	1.192709178441503395e+23	3.000000000000340492e+02	3.500000001671552923e+02	3.479999999971206853e+04
3.018508854925641058e-23	3.268027082211384277e+11	2.389559309985035521e+25	2.392804203673184586e+10	4.224434212434220123e+10	4.624400751247489929e+10	7.588114324838745117e+09	9.024452271471855164e+09	4.601359823050229626e+23	2.279671070399744511e+09	9.516850950585124987e-10	2.117999096856744359e+02	7.781880165883195400e+08	8.990690014915649025e+22	3.566695076034175158e+08	2.018443241556197357e+10	2.936401769497145586e+22	1.224549471146962152e-07	4.503929306818357436e+05	2.133918305966543016e+02	7.474877305329744828e-10	4.236141084627912380e+06	3.333332223260886841e+11	7.300353934031575918e+08	1.192709178441491987e+23	3.000000000000486011e+02	3.500000002387932909e+02	3.479999999958867556e+04
1.207403843520296434e-22	1.307211159297513428e+12	2.389559309984895505e+25	9.571219204688311768e+10	1.689774106929934998e+11	1.849760762363655701e+11	3.035246487855798721e+10	3.609781808128540039e+10	4.601359823050077289e+23	9.118686558512886047e+09	1.522696911966153031e-08	8.471999959199004024e+02	3.112752843763777733e+09	8.990690014908280472e+22	1.426678386732068539e+09	8.073774982641893005e+10	2.936401769496974039e+22	1.959280131603698226e-06	1.801572172666076571e+06	8.726707432062559064e+02	1.195980965658771993e-08	1.694456857014227659e+07	1.333333222222420654e+12	2.920142302939273834e+09	1.192709178441377398e+23	3.000000000001940066e+02	3.500000009551729931e+02	3.479999999835473864e+04
2.112956801548028762e-22	2.287619610277836426e+12	2.389559309984755489e+25	1.674963420506770630e+11	2.957104792517239990e+11	3.237081449430797729e+11	5.311681543025445557e+10	6.317118386100906372e+10	4.601359823049924951e+23	1.595770204589838219e+10	4.663259624094104475e-08	1.482600300536725626e+03	5.447317670936354637e+09	8.990690014900911918e+22	2.496687265867277622e+09	1.412910672370596313e+11	2.936401769496802492e+22	6.000295829254207266e-06	3.152751414642361458e+06	1.560604469641248215e+03	3.662691967409709412e-08	2.965299605522401258e+07	2.333333221994352539e+12	5.110249212503670692e+09	1.192709178441262810e+23	3.000000000003394121e+02	3.500000016715526954e+02	3.479999999712080171e+04
3.018509759575761325e-22	3.268028061162107422e+12	2.389559309984615473e+25	2.392804920481134644e+11	4.224435478005332642e+11	4.624402136326165771e+11	7.588116597992807007e+10	9.024454961064288330e+10	4.601359823049772614e+23	2.279671753255623627e+10	9.516856643983314459e-08	2.118000823536149710e+03	7.781882498106050491e+09	8.990690014893543365e+22	3.566696145009045601e+09	2.018443846474840393e+11	2.936401769496630945e+22	1.224550203768663242e-05	4.503930656610691920e+06	2.277193009869723483e+03	7.474881776741647026e-08	4.236142353987312317e+07	3.333333221641882812e+12	7.300356122096347809e+09	1.192709178441148221e+23	3.000000000004848175e+02	3.500000023879323976e+02	3.479999999588686478e+04
1.207403933985308508e-21	1.307211256472199219e+13	2.389559309983214025e+25	9.571219916728154297e+11	1.689774232742967285e+12	1.849760899583286865e+12	3.035246713654117432e+11	3.609782054520368652e+11	4.601359823048247230e+23	9.118687235911466980e+10	1.522697133598699112e-06	8.472018064573330776e+03	3.112753076964455795e+10	8.990690014819859510e+22	1.426678493678744125e+10	8.073775587398327637e+11	2.936401769494916314e+22	1.959280417034039122e-04	1.801572307585640624e+07	1.101909316393575682e+04	1.195981139506560373e-06	1.694456983625691533e+08	1.333333321127516797e+13	2.920142521957851791e+10	1.192709178440003009e+23	3.000000000019388153e+02	3.500000095517286809e+02	3.479999998354749550e+04
2.112956892013040695e-21	2.287619705867665234e+13	2.389559309981812578e+25	1.674963490661780518e+12	2.957104916693307129e+12	3.237081583816232910e+12	5.311681765486232300e+11	6.317118582844476318e+11	4.601359823046721845e+23	1.595770271129096069e+11	4.663259987469076372e-06	1.482605714387041371e+04	5.447317904089494324e+10	8.990690014746175655e+22	2.496687372922166061e+10	1.412910732810555176e+12	2.936401769493201682e+22	6.000296298198485884e-04	3.152751549430660158e+07	2.262647466211816936e+04	3.662692251552420114e-06	2.965299731420028806e+08	2.333333318846837891e+13	5.110249431988880157e+10	1.192709178438857796e+23	3.000000000033928131e+02	3.500000167155235999e+02	3.479999997120812623e+04
